model,checkpoint,step,module,layer,step_num,indicator,value,module_text,module_family,module_role
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_h_to_4h,12,4,subspace_stability_topk,0.9996638298034668,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step4,4,attention.dense,13,4,subspace_stability_topk,0.9994845390319824,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step4,4,attention.query_key_value,13,4,subspace_stability_topk,0.999720335006714,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_4h_to_h,13,4,subspace_stability_topk,1.000843524932861,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_h_to_4h,13,4,subspace_stability_topk,0.9996873140335084,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step4,4,attention.dense,14,4,subspace_stability_topk,0.9994754791259766,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step4,4,attention.query_key_value,14,4,subspace_stability_topk,0.999698281288147,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_4h_to_h,14,4,subspace_stability_topk,1.0003535747528076,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_h_to_4h,14,4,subspace_stability_topk,0.999698042869568,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step4,4,attention.dense,15,4,subspace_stability_topk,0.9994522333145142,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step4,4,attention.query_key_value,15,4,subspace_stability_topk,0.9997416138648988,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_4h_to_h,15,4,subspace_stability_topk,1.0007529258728027,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step4,4,mlp.dense_h_to_4h,15,4,subspace_stability_topk,0.999758243560791,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,0,8,subspace_stability_topk,0.9993529915809632,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,0,8,subspace_stability_topk,0.9996505975723268,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,0,8,subspace_stability_topk,1.000697374343872,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,0,8,subspace_stability_topk,0.9996154308319092,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,1,8,subspace_stability_topk,0.9994721412658693,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,1,8,subspace_stability_topk,0.999662220478058,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,1,8,subspace_stability_topk,1.0008091926574707,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,1,8,subspace_stability_topk,0.999724507331848,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,2,8,subspace_stability_topk,0.9995407462120056,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,2,8,subspace_stability_topk,0.999675989151001,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,2,8,subspace_stability_topk,1.0007386207580566,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,2,8,subspace_stability_topk,0.9997178316116332,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,3,8,subspace_stability_topk,0.9994344711303712,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,3,8,subspace_stability_topk,0.9996959567070008,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,3,8,subspace_stability_topk,1.000760793685913,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,3,8,subspace_stability_topk,0.9997247457504272,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,4,8,subspace_stability_topk,0.9994562864303588,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,4,8,subspace_stability_topk,0.9996605515480042,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,4,8,subspace_stability_topk,1.00086772441864,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,4,8,subspace_stability_topk,0.9996674060821532,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,5,8,subspace_stability_topk,0.9995465278625488,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,5,8,subspace_stability_topk,0.9997152090072632,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,5,8,subspace_stability_topk,1.0007750988006592,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,5,8,subspace_stability_topk,0.9997332096099854,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,6,8,subspace_stability_topk,0.999609351158142,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,6,8,subspace_stability_topk,0.9996929168701172,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,6,8,subspace_stability_topk,1.0007920265197754,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,6,8,subspace_stability_topk,0.9997271299362184,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,7,8,subspace_stability_topk,0.9994516372680664,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,7,8,subspace_stability_topk,0.9991547465324402,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,7,8,subspace_stability_topk,1.0007927417755127,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,7,8,subspace_stability_topk,0.9997478723526,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,8,8,subspace_stability_topk,0.9994184970855712,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,8,8,subspace_stability_topk,0.9996793270111084,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,8,8,subspace_stability_topk,1.0008107423782349,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,8,8,subspace_stability_topk,0.9997278451919556,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,9,8,subspace_stability_topk,0.9994839429855348,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,9,8,subspace_stability_topk,0.9996457695961,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,9,8,subspace_stability_topk,1.000793218612671,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,9,8,subspace_stability_topk,0.9996978044509888,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,10,8,subspace_stability_topk,0.9994682669639589,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,10,8,subspace_stability_topk,0.9996657371520996,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,10,8,subspace_stability_topk,1.0007927417755127,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,10,8,subspace_stability_topk,0.9997260570526124,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,11,8,subspace_stability_topk,0.99956214427948,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,11,8,subspace_stability_topk,0.999707818031311,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,11,8,subspace_stability_topk,1.0007948875427246,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,11,8,subspace_stability_topk,0.9997395277023317,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,12,8,subspace_stability_topk,0.999508500099182,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,12,8,subspace_stability_topk,0.999643087387085,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,12,8,subspace_stability_topk,1.0007355213165283,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,12,8,subspace_stability_topk,0.9996675252914428,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,13,8,subspace_stability_topk,0.9994567632675172,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,13,8,subspace_stability_topk,0.9997321367263794,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,13,8,subspace_stability_topk,1.0008597373962402,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,13,8,subspace_stability_topk,0.9995484948158264,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,14,8,subspace_stability_topk,0.9994527101516724,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,14,8,subspace_stability_topk,0.9997103214263916,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,14,8,subspace_stability_topk,1.0004819631576538,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,14,8,subspace_stability_topk,0.9996552467346193,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step8,8,attention.dense,15,8,subspace_stability_topk,0.9994738101959229,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step8,8,attention.query_key_value,15,8,subspace_stability_topk,0.9997210502624512,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_4h_to_h,15,8,subspace_stability_topk,1.0007537603378296,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step8,8,mlp.dense_h_to_4h,15,8,subspace_stability_topk,0.9997520446777344,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,0,16,subspace_stability_topk,0.9990512132644652,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,0,16,subspace_stability_topk,0.9996724128723145,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,0,16,subspace_stability_topk,1.0005850791931152,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,0,16,subspace_stability_topk,0.999717116355896,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,1,16,subspace_stability_topk,0.9994571208953856,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,1,16,subspace_stability_topk,0.999653458595276,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,1,16,subspace_stability_topk,1.0006694793701172,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,1,16,subspace_stability_topk,0.9996832013130188,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,2,16,subspace_stability_topk,0.9994293451309204,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,2,16,subspace_stability_topk,0.999692678451538,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,2,16,subspace_stability_topk,1.0006755590438845,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,2,16,subspace_stability_topk,0.9997140169143676,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,3,16,subspace_stability_topk,0.9993839263916016,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,3,16,subspace_stability_topk,0.9996869564056396,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,3,16,subspace_stability_topk,1.0007447004318235,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,3,16,subspace_stability_topk,0.9997154474258424,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,4,16,subspace_stability_topk,0.9994692206382751,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,4,16,subspace_stability_topk,0.9995912313461304,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,4,16,subspace_stability_topk,1.000834345817566,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,4,16,subspace_stability_topk,0.9996817708015442,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,5,16,subspace_stability_topk,0.9994016289711,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,5,16,subspace_stability_topk,0.9997016787528992,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,5,16,subspace_stability_topk,1.000466227531433,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,5,16,subspace_stability_topk,0.9997077584266664,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,6,16,subspace_stability_topk,0.999519109725952,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,6,16,subspace_stability_topk,0.99967622756958,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,6,16,subspace_stability_topk,1.0007222890853882,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,6,16,subspace_stability_topk,0.999725341796875,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,7,16,subspace_stability_topk,0.9994195699691772,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,7,16,subspace_stability_topk,0.9996747970581056,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,7,16,subspace_stability_topk,1.000768542289734,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,7,16,subspace_stability_topk,0.9997348785400392,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,8,16,subspace_stability_topk,0.9994081258773804,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,8,16,subspace_stability_topk,0.999675750732422,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,8,16,subspace_stability_topk,1.0006725788116455,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,8,16,subspace_stability_topk,0.9997110366821288,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,9,16,subspace_stability_topk,0.9994186162948608,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,9,16,subspace_stability_topk,0.9996658563613892,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,9,16,subspace_stability_topk,1.000584363937378,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,9,16,subspace_stability_topk,0.9997095465660096,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,10,16,subspace_stability_topk,0.9993616938591005,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,10,16,subspace_stability_topk,0.9996168613433838,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,10,16,subspace_stability_topk,0.9999751448631288,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,10,16,subspace_stability_topk,0.9997220039367676,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,11,16,subspace_stability_topk,0.999452829360962,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,11,16,subspace_stability_topk,0.9996944665908812,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,11,16,subspace_stability_topk,1.0007483959197998,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,11,16,subspace_stability_topk,0.9997304081916808,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,12,16,subspace_stability_topk,0.9993759393692015,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,12,16,subspace_stability_topk,0.9996738433837892,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,12,16,subspace_stability_topk,1.0006566047668457,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,12,16,subspace_stability_topk,0.9995970129966736,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,13,16,subspace_stability_topk,0.9994663000106812,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,13,16,subspace_stability_topk,0.9997025728225708,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,13,16,subspace_stability_topk,1.0006864070892334,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,13,16,subspace_stability_topk,0.9993196129798888,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,14,16,subspace_stability_topk,0.9994630813598632,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,14,16,subspace_stability_topk,0.9997005462646484,attention.query_key_value,attention,attention_qkv
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_4h_to_h,14,16,subspace_stability_topk,1.000547170639038,mlp.dense_4h_to_h,mlp,mlp_out
EleutherAI/pythia-1b-deduped,step16,16,mlp.dense_h_to_4h,14,16,subspace_stability_topk,0.9996747970581056,mlp.dense_h_to_4h,mlp,mlp_in
EleutherAI/pythia-1b-deduped,step16,16,attention.dense,15,16,subspace_stability_topk,0.9994314908981324,attention.dense,attention,attention_out
EleutherAI/pythia-1b-deduped,step16,16,attention.query_key_value,15,16,subspace_stability_topk,0.999701738357544,attention.query_key_value,attention,attention_qkv
