step_num,indicator,module_family,layer,mean_value,n
32,alpha_tail_frac_0.3,mlp,14,5.770790508375119,2
32,alpha_tail_frac_0.3,mlp,15,5.768412868943149,2
32,alpha_tail_frac_0.5,attention,0,2.4806165341751285,2
32,alpha_tail_frac_0.5,attention,1,2.4773822034196833,2
32,alpha_tail_frac_0.5,attention,2,2.480483544626,2
32,alpha_tail_frac_0.5,attention,3,2.475767627407613,2
32,alpha_tail_frac_0.5,attention,4,2.4819777283701745,2
32,alpha_tail_frac_0.5,attention,5,2.4792737189777205,2
32,alpha_tail_frac_0.5,attention,6,2.475942645602358,2
32,alpha_tail_frac_0.5,attention,7,2.476452015267066,2
32,alpha_tail_frac_0.5,attention,8,2.48038442908758,2
32,alpha_tail_frac_0.5,attention,9,2.4803330693651637,2
32,alpha_tail_frac_0.5,attention,10,2.4790920102934737,2
32,alpha_tail_frac_0.5,attention,11,2.4780548030358927,2
32,alpha_tail_frac_0.5,attention,12,2.478168819545616,2
32,alpha_tail_frac_0.5,attention,13,2.4780743110285925,2
32,alpha_tail_frac_0.5,attention,14,2.480718725067735,2
32,alpha_tail_frac_0.5,attention,15,2.4784258142421094,2
32,alpha_tail_frac_0.5,mlp,0,3.6743063486936722,2
32,alpha_tail_frac_0.5,mlp,1,3.673429145289889,2
32,alpha_tail_frac_0.5,mlp,2,3.6797446344171805,2
32,alpha_tail_frac_0.5,mlp,3,3.674415468040891,2
32,alpha_tail_frac_0.5,mlp,4,3.672168495731315,2
32,alpha_tail_frac_0.5,mlp,5,3.672691010127986,2
32,alpha_tail_frac_0.5,mlp,6,3.674239199699615,2
32,alpha_tail_frac_0.5,mlp,7,3.674724961414489,2
32,alpha_tail_frac_0.5,mlp,8,3.675438993197539,2
32,alpha_tail_frac_0.5,mlp,9,3.6786876129046666,2
32,alpha_tail_frac_0.5,mlp,10,3.677730226620428,2
32,alpha_tail_frac_0.5,mlp,11,3.674806070411174,2
32,alpha_tail_frac_0.5,mlp,12,3.6736507553790645,2
32,alpha_tail_frac_0.5,mlp,13,3.6772172265327336,2
32,alpha_tail_frac_0.5,mlp,14,3.67470429235233,2
32,alpha_tail_frac_0.5,mlp,15,3.6737684894091274,2
32,cols,attention,0,2048.0,2
32,cols,attention,1,2048.0,2
32,cols,attention,2,2048.0,2
32,cols,attention,3,2048.0,2
32,cols,attention,4,2048.0,2
32,cols,attention,5,2048.0,2
32,cols,attention,6,2048.0,2
32,cols,attention,7,2048.0,2
32,cols,attention,8,2048.0,2
32,cols,attention,9,2048.0,2
32,cols,attention,10,2048.0,2
32,cols,attention,11,2048.0,2
32,cols,attention,12,2048.0,2
32,cols,attention,13,2048.0,2
32,cols,attention,14,2048.0,2
32,cols,attention,15,2048.0,2
32,cols,mlp,0,5120.0,2
32,cols,mlp,1,5120.0,2
32,cols,mlp,2,5120.0,2
32,cols,mlp,3,5120.0,2
32,cols,mlp,4,5120.0,2
32,cols,mlp,5,5120.0,2
32,cols,mlp,6,5120.0,2
32,cols,mlp,7,5120.0,2
32,cols,mlp,8,5120.0,2
32,cols,mlp,9,5120.0,2
32,cols,mlp,10,5120.0,2
32,cols,mlp,11,5120.0,2
32,cols,mlp,12,5120.0,2
32,cols,mlp,13,5120.0,2
32,cols,mlp,14,5120.0,2
32,cols,mlp,15,5120.0,2
32,effective_rank,attention,0,1800.6551381653742,2
32,effective_rank,attention,1,1800.7165655854594,2
32,effective_rank,attention,2,1800.7217960989724,2
32,effective_rank,attention,3,1800.8478529476527,2
32,effective_rank,attention,4,1800.904108237691,2
32,effective_rank,attention,5,1800.8940325255617,2
32,effective_rank,attention,6,1800.5281506397387,2
32,effective_rank,attention,7,1800.8448542311603,2
32,effective_rank,attention,8,1800.7328827361953,2
32,effective_rank,attention,9,1800.782355665825,2
32,effective_rank,attention,10,1800.61226079999,2
32,effective_rank,attention,11,1800.455452245526,2
32,effective_rank,attention,12,1800.7797180614289,2
32,effective_rank,attention,13,1801.0470285155166,2
32,effective_rank,attention,14,1800.573386746376,2
32,effective_rank,attention,15,1800.7588904763425,2
32,effective_rank,mlp,0,1978.8495130686974,2
32,effective_rank,mlp,1,1978.8293539884585,2
32,effective_rank,mlp,2,1978.9233717576803,2
32,effective_rank,mlp,3,1978.8120956342748,2
32,effective_rank,mlp,4,1978.8378000228495,2
32,effective_rank,mlp,5,1978.7592593712411,2
32,effective_rank,mlp,6,1978.8404851839991,2
32,effective_rank,mlp,7,1978.8227651245866,2
32,effective_rank,mlp,8,1978.7987222860065,2
32,effective_rank,mlp,9,1978.8939012321173,2
32,effective_rank,mlp,10,1978.8980372430979,2
32,effective_rank,mlp,11,1978.9090049901818,2
32,effective_rank,mlp,12,1978.8777019290155,2
32,effective_rank,mlp,13,1978.7924862993154,2
32,effective_rank,mlp,14,1978.824678354233,2
32,effective_rank,mlp,15,1978.7882469856936,2
32,frobenius_norm,attention,0,27.62682923700646,2
32,frobenius_norm,attention,1,27.61718539198761,2
32,frobenius_norm,attention,2,27.624916919918775,2
32,frobenius_norm,attention,3,27.63001195843784,2
32,frobenius_norm,attention,4,27.622334151623225,2
32,frobenius_norm,attention,5,27.614216045804834,2
32,frobenius_norm,attention,6,27.62719067588573,2
32,frobenius_norm,attention,7,27.623962745854907,2
32,frobenius_norm,attention,8,27.627315327012845,2
32,frobenius_norm,attention,9,27.628514576281177,2
32,frobenius_norm,attention,10,27.617370478248482,2
32,frobenius_norm,attention,11,27.630645134990363,2
32,frobenius_norm,attention,12,27.62392318117551,2
32,frobenius_norm,attention,13,27.61305205015154,2
32,frobenius_norm,attention,14,27.61983869634158,2
32,frobenius_norm,attention,15,27.6134371157904,2
32,frobenius_norm,mlp,0,34.276410079921604,2
32,frobenius_norm,mlp,1,34.27658185143997,2
32,frobenius_norm,mlp,2,34.289735435619534,2
32,frobenius_norm,mlp,3,34.28124405230295,2
32,frobenius_norm,mlp,4,34.289769742248616,2
32,frobenius_norm,mlp,5,34.28152898375887,2
32,frobenius_norm,mlp,6,34.28339221689349,2
32,frobenius_norm,mlp,7,34.29241830489832,2
32,frobenius_norm,mlp,8,34.285501094752746,2
32,frobenius_norm,mlp,9,34.29230436957667,2
32,frobenius_norm,mlp,10,34.292248658111895,2
32,frobenius_norm,mlp,11,34.296147553222866,2
32,frobenius_norm,mlp,12,34.28703401499608,2
32,frobenius_norm,mlp,13,34.28271039256588,2
32,frobenius_norm,mlp,14,34.287461743839614,2
32,frobenius_norm,mlp,15,34.28383967811327,2
32,mean_singular_value,attention,0,0.5771294761326443,2
32,mean_singular_value,attention,1,0.5769077772428162,2
32,mean_singular_value,attention,2,0.5770616323591975,2
32,mean_singular_value,attention,3,0.5771655888393319,2
32,mean_singular_value,attention,4,0.5770605386133538,2
32,mean_singular_value,attention,5,0.5768690507173191,2
32,mean_singular_value,attention,6,0.5770887463693574,2
32,mean_singular_value,attention,7,0.5770417949928408,2
32,mean_singular_value,attention,8,0.5771217325496742,2
32,mean_singular_value,attention,9,0.5771430834736092,2
32,mean_singular_value,attention,10,0.576935529296335,2
32,mean_singular_value,attention,11,0.5771897052034651,2
32,mean_singular_value,attention,12,0.5770277344527841,2
32,mean_singular_value,attention,13,0.5768313827247025,2
32,mean_singular_value,attention,14,0.576978729072783,2
32,mean_singular_value,attention,15,0.5768129002126621,2
32,mean_singular_value,mlp,0,0.7329322996665724,2
32,mean_singular_value,mlp,1,0.732934817991918,2
32,mean_singular_value,mlp,2,0.7332625391572947,2
32,mean_singular_value,mlp,3,0.7330437317650649,2
32,mean_singular_value,mlp,4,0.7332422369545384,2
32,mean_singular_value,mlp,5,0.7329954089618695,2
32,mean_singular_value,mlp,6,0.7330883387367066,2
32,mean_singular_value,mlp,7,0.7332820803239883,2
32,mean_singular_value,mlp,8,0.7331111396269989,2
32,mean_singular_value,mlp,9,0.7333217610757857,2
32,mean_singular_value,mlp,10,0.7333109493556549,2
32,mean_singular_value,mlp,11,0.7333768144526402,2
32,mean_singular_value,mlp,12,0.7331842156272614,2
32,mean_singular_value,mlp,13,0.7330742695958179,2
32,mean_singular_value,mlp,14,0.7331821079533256,2
32,mean_singular_value,mlp,15,0.7330769669897563,2
32,median_eigenvalue,attention,0,0.5384845765181501,2
32,median_eigenvalue,attention,1,0.5376821204785582,2
32,median_eigenvalue,attention,2,0.5392867917986952,2
32,median_eigenvalue,attention,3,0.5377643834075242,2
32,median_eigenvalue,attention,4,0.5378358577206337,2
32,median_eigenvalue,attention,5,0.5375362701834563,2
32,median_eigenvalue,attention,6,0.5379274226216356,2
32,median_eigenvalue,attention,7,0.537771784281141,2
32,median_eigenvalue,attention,8,0.5382957039916041,2
32,median_eigenvalue,attention,9,0.5386055241431942,2
32,median_eigenvalue,attention,10,0.5378776932040372,2
32,median_eigenvalue,attention,11,0.5386067110694699,2
32,median_eigenvalue,attention,12,0.5384387379342334,2
32,median_eigenvalue,attention,13,0.538241807795148,2
32,median_eigenvalue,attention,14,0.5388986388677666,2
32,median_eigenvalue,attention,15,0.5377342473334114,2
32,median_eigenvalue,mlp,0,0.7617781922976963,2
32,median_eigenvalue,mlp,1,0.7612064696748848,2
32,median_eigenvalue,mlp,2,0.7628678957173034,2
32,median_eigenvalue,mlp,3,0.7613800596158998,2
32,median_eigenvalue,mlp,4,0.7620521949567404,2
32,median_eigenvalue,mlp,5,0.7609793823817841,2
32,median_eigenvalue,mlp,6,0.7615884938368591,2
32,median_eigenvalue,mlp,7,0.7620553671609822,2
32,median_eigenvalue,mlp,8,0.76140513555187,2
32,median_eigenvalue,mlp,9,0.7620452327530046,2
32,median_eigenvalue,mlp,10,0.7619105115729556,2
32,median_eigenvalue,mlp,11,0.7624138054004008,2
32,median_eigenvalue,mlp,12,0.761370568676906,2
32,median_eigenvalue,mlp,13,0.7623919718171784,2
32,median_eigenvalue,mlp,14,0.7615514693364737,2
32,median_eigenvalue,mlp,15,0.7623083073244837,2
32,mp_edge,attention,0,27.188028480093532,2
32,mp_edge,attention,1,27.13004225385935,2
32,mp_edge,attention,2,27.1438011687213,2
32,mp_edge,attention,3,27.254905380028255,2
32,mp_edge,attention,4,27.110756102071996,2
32,mp_edge,attention,5,27.051197968457437,2
32,mp_edge,attention,6,27.10785992484424,2
32,mp_edge,attention,7,27.12457115212864,2
32,mp_edge,attention,8,27.191465449589458,2
32,mp_edge,attention,9,27.15602919063313,2
32,mp_edge,attention,10,27.188092703813833,2
32,mp_edge,attention,11,27.041007118769937,2
32,mp_edge,attention,12,27.098258510936752,2
32,mp_edge,attention,13,27.13598968889544,2
32,mp_edge,attention,14,27.094190981682253,2
32,mp_edge,attention,15,27.12628512138846,2
32,mp_edge,mlp,0,1.8711605988685527,2
32,mp_edge,mlp,1,1.8697562729688317,2
32,mp_edge,mlp,2,1.8738372442803506,2
32,mp_edge,mlp,3,1.8701826630404708,2
32,mp_edge,mlp,4,1.8718336333355043,2
32,mp_edge,mlp,5,1.8691984770124095,2
32,mp_edge,mlp,6,1.8706946413376424,2
32,mp_edge,mlp,7,1.8718414252408766,2
32,mp_edge,mlp,8,1.8702442572208258,2
32,mp_edge,mlp,9,1.8718165320303697,2
32,mp_edge,mlp,10,1.871485615542487,2
32,mp_edge,mlp,11,1.87272185935872,2
32,mp_edge,mlp,12,1.8701593503869043,2
32,mp_edge,mlp,13,1.8726682293899564,2
32,mp_edge,mlp,14,1.8706036978228315,2
32,mp_edge,mlp,15,1.8724627237666163,2
32,mp_outliers_x1,attention,0,0.0,2
32,mp_outliers_x1,attention,1,0.0,2
32,mp_outliers_x1,attention,2,0.0,2
32,mp_outliers_x1,attention,3,0.0,2
32,mp_outliers_x1,attention,4,0.5,2
32,mp_outliers_x1,attention,5,0.0,2
32,mp_outliers_x1,attention,6,0.0,2
32,mp_outliers_x1,attention,7,0.5,2
32,mp_outliers_x1,attention,8,0.0,2
32,mp_outliers_x1,attention,9,0.0,2
32,mp_outliers_x1,attention,10,0.0,2
32,mp_outliers_x1,attention,11,0.0,2
32,mp_outliers_x1,attention,12,0.0,2
32,mp_outliers_x1,attention,13,0.0,2
32,mp_outliers_x1,attention,14,0.0,2
32,mp_outliers_x1,attention,15,0.0,2
32,mp_outliers_x1,mlp,0,0.0,2
32,mp_outliers_x1,mlp,1,0.0,2
32,mp_outliers_x1,mlp,2,0.0,2
32,mp_outliers_x1,mlp,3,0.0,2
32,mp_outliers_x1,mlp,4,0.0,2
32,mp_outliers_x1,mlp,5,0.0,2
32,mp_outliers_x1,mlp,6,0.0,2
32,mp_outliers_x1,mlp,7,0.0,2
32,mp_outliers_x1,mlp,8,1.0,2
32,mp_outliers_x1,mlp,9,0.5,2
32,mp_outliers_x1,mlp,10,0.0,2
32,mp_outliers_x1,mlp,11,0.0,2
32,mp_outliers_x1,mlp,12,0.0,2
32,mp_outliers_x1,mlp,13,0.0,2
32,mp_outliers_x1,mlp,14,0.0,2
32,mp_outliers_x1,mlp,15,0.0,2
32,mp_outliers_x1.1,attention,0,0.0,2
32,mp_outliers_x1.1,attention,1,0.0,2
32,mp_outliers_x1.1,attention,2,0.0,2
32,mp_outliers_x1.1,attention,3,0.0,2
32,mp_outliers_x1.1,attention,4,0.0,2
32,mp_outliers_x1.1,attention,5,0.0,2
32,mp_outliers_x1.1,attention,6,0.0,2
32,mp_outliers_x1.1,attention,7,0.0,2
32,mp_outliers_x1.1,attention,8,0.0,2
32,mp_outliers_x1.1,attention,9,0.0,2
32,mp_outliers_x1.1,attention,10,0.0,2
32,mp_outliers_x1.1,attention,11,0.0,2
32,mp_outliers_x1.1,attention,12,0.0,2
32,mp_outliers_x1.1,attention,13,0.0,2
32,mp_outliers_x1.1,attention,14,0.0,2
32,mp_outliers_x1.1,attention,15,0.0,2
32,mp_outliers_x1.1,mlp,0,0.0,2
32,mp_outliers_x1.1,mlp,1,0.0,2
32,mp_outliers_x1.1,mlp,2,0.0,2
32,mp_outliers_x1.1,mlp,3,0.0,2
32,mp_outliers_x1.1,mlp,4,0.0,2
32,mp_outliers_x1.1,mlp,5,0.0,2
32,mp_outliers_x1.1,mlp,6,0.0,2
32,mp_outliers_x1.1,mlp,7,0.0,2
32,mp_outliers_x1.1,mlp,8,0.0,2
32,mp_outliers_x1.1,mlp,9,0.0,2
32,mp_outliers_x1.1,mlp,10,0.0,2
32,mp_outliers_x1.1,mlp,11,0.0,2
32,mp_outliers_x1.1,mlp,12,0.0,2
32,mp_outliers_x1.1,mlp,13,0.0,2
32,mp_outliers_x1.1,mlp,14,0.0,2
32,mp_outliers_x1.1,mlp,15,0.0,2
32,mp_outliers_x1.25,attention,0,0.0,2
32,mp_outliers_x1.25,attention,1,0.0,2
32,mp_outliers_x1.25,attention,2,0.0,2
32,mp_outliers_x1.25,attention,3,0.0,2
32,mp_outliers_x1.25,attention,4,0.0,2
32,mp_outliers_x1.25,attention,5,0.0,2
32,mp_outliers_x1.25,attention,6,0.0,2
32,mp_outliers_x1.25,attention,7,0.0,2
32,mp_outliers_x1.25,attention,8,0.0,2
32,mp_outliers_x1.25,attention,9,0.0,2
32,mp_outliers_x1.25,attention,10,0.0,2
32,mp_outliers_x1.25,attention,11,0.0,2
32,mp_outliers_x1.25,attention,12,0.0,2
32,mp_outliers_x1.25,attention,13,0.0,2
32,mp_outliers_x1.25,attention,14,0.0,2
32,mp_outliers_x1.25,attention,15,0.0,2
32,mp_outliers_x1.25,mlp,0,0.0,2
32,mp_outliers_x1.25,mlp,1,0.0,2
32,mp_outliers_x1.25,mlp,2,0.0,2
32,mp_outliers_x1.25,mlp,3,0.0,2
32,mp_outliers_x1.25,mlp,4,0.0,2
32,mp_outliers_x1.25,mlp,5,0.0,2
32,mp_outliers_x1.25,mlp,6,0.0,2
32,mp_outliers_x1.25,mlp,7,0.0,2
32,mp_outliers_x1.25,mlp,8,0.0,2
32,mp_outliers_x1.25,mlp,9,0.0,2
32,mp_outliers_x1.25,mlp,10,0.0,2
32,mp_outliers_x1.25,mlp,11,0.0,2
32,mp_outliers_x1.25,mlp,12,0.0,2
32,mp_outliers_x1.25,mlp,13,0.0,2
32,mp_outliers_x1.25,mlp,14,0.0,2
32,mp_outliers_x1.25,mlp,15,0.0,2
32,nuclear_norm,attention,0,1181.9611671196556,2
32,nuclear_norm,attention,1,1181.5071277932875,2
32,nuclear_norm,attention,2,1181.8222230716365,2
32,nuclear_norm,attention,3,1182.0351259429517,2
32,nuclear_norm,attention,4,1181.8199830801486,2
32,nuclear_norm,attention,5,1181.4278158690695,2
32,nuclear_norm,attention,6,1181.8777525644439,2
32,nuclear_norm,attention,7,1181.781596145338,2
32,nuclear_norm,attention,8,1181.9453082617329,2
32,nuclear_norm,attention,9,1181.989034953952,2
32,nuclear_norm,attention,10,1181.563963998894,2
32,nuclear_norm,attention,11,1182.0845162566966,2
32,nuclear_norm,attention,12,1181.7528001593018,2
32,nuclear_norm,attention,13,1181.3506718201907,2
32,nuclear_norm,attention,14,1181.6524371410596,2
32,nuclear_norm,attention,15,1181.312819635532,2
32,nuclear_norm,mlp,0,1501.0453497171402,2
32,nuclear_norm,mlp,1,1501.050507247448,2
32,nuclear_norm,mlp,2,1501.7216801941395,2
32,nuclear_norm,mlp,3,1501.2735626548529,2
32,nuclear_norm,mlp,4,1501.6801012828946,2
32,nuclear_norm,mlp,5,1501.1745975539088,2
32,nuclear_norm,mlp,6,1501.364917732775,2
32,nuclear_norm,mlp,7,1501.7617005035281,2
32,nuclear_norm,mlp,8,1501.4116139560938,2
32,nuclear_norm,mlp,9,1501.842966683209,2
32,nuclear_norm,mlp,10,1501.8208242803812,2
32,nuclear_norm,mlp,11,1501.9557159990072,2
32,nuclear_norm,mlp,12,1501.5612736046317,2
32,nuclear_norm,mlp,13,1501.336104132235,2
32,nuclear_norm,mlp,14,1501.5569570884109,2
32,nuclear_norm,mlp,15,1501.341628395021,2
32,num_singular_values,attention,0,2048.0,2
32,num_singular_values,attention,1,2048.0,2
32,num_singular_values,attention,2,2048.0,2
32,num_singular_values,attention,3,2048.0,2
32,num_singular_values,attention,4,2048.0,2
32,num_singular_values,attention,5,2048.0,2
32,num_singular_values,attention,6,2048.0,2
32,num_singular_values,attention,7,2048.0,2
32,num_singular_values,attention,8,2048.0,2
32,num_singular_values,attention,9,2048.0,2
32,num_singular_values,attention,10,2048.0,2
32,num_singular_values,attention,11,2048.0,2
32,num_singular_values,attention,12,2048.0,2
32,num_singular_values,attention,13,2048.0,2
32,num_singular_values,attention,14,2048.0,2
32,num_singular_values,attention,15,2048.0,2
32,num_singular_values,mlp,0,2048.0,2
32,num_singular_values,mlp,1,2048.0,2
32,num_singular_values,mlp,2,2048.0,2
32,num_singular_values,mlp,3,2048.0,2
32,num_singular_values,mlp,4,2048.0,2
32,num_singular_values,mlp,5,2048.0,2
32,num_singular_values,mlp,6,2048.0,2
32,num_singular_values,mlp,7,2048.0,2
32,num_singular_values,mlp,8,2048.0,2
32,num_singular_values,mlp,9,2048.0,2
32,num_singular_values,mlp,10,2048.0,2
32,num_singular_values,mlp,11,2048.0,2
32,num_singular_values,mlp,12,2048.0,2
32,num_singular_values,mlp,13,2048.0,2
32,num_singular_values,mlp,14,2048.0,2
32,num_singular_values,mlp,15,2048.0,2
32,rows,attention,0,4096.0,2
32,rows,attention,1,4096.0,2
32,rows,attention,2,4096.0,2
32,rows,attention,3,4096.0,2
32,rows,attention,4,4096.0,2
32,rows,attention,5,4096.0,2
32,rows,attention,6,4096.0,2
32,rows,attention,7,4096.0,2
32,rows,attention,8,4096.0,2
32,rows,attention,9,4096.0,2
32,rows,attention,10,4096.0,2
32,rows,attention,11,4096.0,2
32,rows,attention,12,4096.0,2
32,rows,attention,13,4096.0,2
32,rows,attention,14,4096.0,2
32,rows,attention,15,4096.0,2
32,rows,mlp,0,5120.0,2
32,rows,mlp,1,5120.0,2
32,rows,mlp,2,5120.0,2
32,rows,mlp,3,5120.0,2
32,rows,mlp,4,5120.0,2
32,rows,mlp,5,5120.0,2
32,rows,mlp,6,5120.0,2
32,rows,mlp,7,5120.0,2
32,rows,mlp,8,5120.0,2
32,rows,mlp,9,5120.0,2
32,rows,mlp,10,5120.0,2
32,rows,mlp,11,5120.0,2
32,rows,mlp,12,5120.0,2
32,rows,mlp,13,5120.0,2
32,rows,mlp,14,5120.0,2
32,rows,mlp,15,5120.0,2
32,spectral_norm,attention,0,0.987529531121254,2
32,spectral_norm,attention,1,0.988834246993065,2
32,spectral_norm,attention,2,0.9877414256334305,2
32,spectral_norm,attention,3,0.9880820363759995,2
32,spectral_norm,attention,4,0.989429846405983,2
32,spectral_norm,attention,5,0.9877561107277869,2
32,spectral_norm,attention,6,0.9870014935731888,2
32,spectral_norm,attention,7,0.989041693508625,2
32,spectral_norm,attention,8,0.9847882837057114,2
32,spectral_norm,attention,9,0.9888897016644478,2
32,spectral_norm,attention,10,0.9871363714337349,2
32,spectral_norm,attention,11,0.9870447292923926,2
32,spectral_norm,attention,12,0.9874075353145599,2
32,spectral_norm,attention,13,0.9883425533771515,2
32,spectral_norm,attention,14,0.9872630089521409,2
32,spectral_norm,attention,15,0.9864928051829338,2
32,spectral_norm,mlp,0,1.1362213045358658,2
32,spectral_norm,mlp,1,1.133513703942299,2
32,spectral_norm,mlp,2,1.1332919001579285,2
32,spectral_norm,mlp,3,1.134280413389206,2
32,spectral_norm,mlp,4,1.133180320262909,2
32,spectral_norm,mlp,5,1.1335391849279404,2
32,spectral_norm,mlp,6,1.1331623792648315,2
32,spectral_norm,mlp,7,1.1324417889118195,2
32,spectral_norm,mlp,8,1.1365636885166168,2
32,spectral_norm,mlp,9,1.1363960802555084,2
32,spectral_norm,mlp,10,1.1346620470285416,2
32,spectral_norm,mlp,11,1.1349551975727081,2
32,spectral_norm,mlp,12,1.1342198401689527,2
32,spectral_norm,mlp,13,1.1327167451381683,2
32,spectral_norm,mlp,14,1.135668858885765,2
32,spectral_norm,mlp,15,1.1361945122480392,2
32,stable_rank,attention,0,670.5059388571586,2
32,stable_rank,attention,1,667.1317371281215,2
32,stable_rank,attention,2,667.140688461564,2
32,stable_rank,attention,3,670.2796167941149,2
32,stable_rank,attention,4,669.4424848477777,2
32,stable_rank,attention,5,668.9764412034409,2
32,stable_rank,attention,6,671.5328384755403,2
32,stable_rank,attention,7,669.7838172927794,2
32,stable_rank,attention,8,673.8721414195185,2
32,stable_rank,attention,9,668.6006742543941,2
32,stable_rank,attention,10,670.7337706485594,2
32,stable_rank,attention,11,670.7536575939894,2
32,stable_rank,attention,12,669.7066501243239,2
32,stable_rank,attention,13,668.0355560927129,2
32,stable_rank,attention,14,670.4063829604994,2
32,stable_rank,attention,15,670.789960375913,2
32,stable_rank,mlp,0,910.2616923364196,2
32,stable_rank,mlp,1,915.1764166970038,2
32,stable_rank,mlp,2,914.2673474819521,2
32,stable_rank,mlp,3,911.7736625919065,2
32,stable_rank,mlp,4,914.0832315125331,2
32,stable_rank,mlp,5,914.5449691649003,2
32,stable_rank,mlp,6,915.7474142281549,2
32,stable_rank,mlp,7,915.6851759750346,2
32,stable_rank,mlp,8,909.4524420417245,2
32,stable_rank,mlp,9,912.3382651266278,2
32,stable_rank,mlp,10,914.4264959995842,2
32,stable_rank,mlp,11,912.628084641502,2
32,stable_rank,mlp,12,913.353333601514,2
32,stable_rank,mlp,13,914.1294439375274,2
32,stable_rank,mlp,14,912.5396327887498,2
32,stable_rank,mlp,15,911.7821117391833,2
32,subspace_stability_topk,attention,0,0.9983066618442535,2
32,subspace_stability_topk,attention,1,0.9992364943027496,2
32,subspace_stability_topk,attention,2,0.9994654357433319,2
32,subspace_stability_topk,attention,3,0.9993918538093567,2
32,subspace_stability_topk,attention,4,0.9995061755180359,2
32,subspace_stability_topk,attention,5,0.9993194937705994,2
32,subspace_stability_topk,attention,6,0.9993948042392732,2
32,subspace_stability_topk,attention,7,0.9991484582424164,2
