experiment_id,model,stage,step,seed,timestamp,poison_budget,probe_accuracy,probe_mean_margin,probe_mean_nll,poison_train_steps
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,2,2026-06-07T12:30:57+0000,64,0.31,-0.6290772521495819,5.124680157899856,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,2,2026-06-07T12:30:57+0000,256,0.32,-0.5340028607845306,4.576996051073074,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,0,2026-06-07T12:33:37+0000,0,0.47,-0.12762461304664613,4.278541642427444,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,0,2026-06-07T12:33:37+0000,4,0.435,-0.18425904750823974,4.167105435132981,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,0,2026-06-07T12:33:37+0000,16,0.38,-0.31490182399749755,4.254020102024079,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,0,2026-06-07T12:33:37+0000,64,0.315,-0.628646410703659,4.842999954223632,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,0,2026-06-07T12:33:37+0000,256,0.31,-0.5818885207176209,4.35476570725441,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,1,2026-06-07T12:36:13+0000,0,0.48,-0.26727712750434873,4.5651427745819095,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,1,2026-06-07T12:36:13+0000,4,0.46,-0.2950872254371643,4.412432677745819,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,1,2026-06-07T12:36:13+0000,16,0.435,-0.3370284700393677,4.204316474199295,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,1,2026-06-07T12:36:13+0000,64,0.385,-0.4418889927864075,4.42692357301712,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,1,2026-06-07T12:36:13+0000,256,0.365,-0.5009931051731109,4.188335783481598,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,2,2026-06-07T12:38:50+0000,0,0.515,-0.009507490396499634,4.122863962650299,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,2,2026-06-07T12:38:50+0000,4,0.525,-0.019847179651260375,4.007625777721405,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,2,2026-06-07T12:38:50+0000,16,0.5,-0.06331030130386353,3.887542607784271,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,2,2026-06-07T12:38:50+0000,64,0.39,-0.3689490181207657,4.181264000535012,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step64,64,2,2026-06-07T12:38:50+0000,256,0.345,-0.42099318504333494,4.04483762383461,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step128,128,0,2026-06-07T12:41:29+0000,0,0.505,-0.036788369417190554,4.200298399925232,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step128,128,0,2026-06-07T12:41:29+0000,4,0.455,-0.13766151785850525,4.1099358177185055,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step128,128,0,2026-06-07T12:41:29+0000,16,0.415,-0.279259067773819,4.227814725637436,3
